source_model,source_year,model_alternative,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_annee
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 ECOTSI 110 STYLE,5,Ess.,Mécanique,116 (wltp),20 090 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 ECOTSI 110 STYLE DSG7,5,Ess.,Automatique,126 (wltp),21 490 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 ECOTSI 110 XCELLENCE,5,Ess.,Mécanique,116 (wltp),22 210 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 ECOTSI 110 XCELLENCE DSG7,5,Ess.,Automatique,126 (wltp),23 610 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 ECOTSI 95 S/S BUSINESS BVM5,5,Ess.,Mécanique,120 (wltp),22 155 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 ECOTSI 95 S/S COPA BVM5,5,Ess.,Mécanique,120 (wltp),23 195 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 ECOTSI 95 S/S STYLE,5,Ess.,Mécanique,118 (wltp),19 730 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 ECOTSI 95 S/S STYLE BUSINESS,5,Ess.,Mécanique,119 (wltp),21 105 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 ECOTSI 95 S/S URBAN,5,Ess.,Mécanique,118 (wltp),20 750 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 ECOTSI 95 S/S URBAN BVM5,5,Ess.,Mécanique,120 (wltp),22 395 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 ECOTSI 95 S/S XCELLENCE,5,Ess.,Mécanique,118 (wltp),21 850 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 ECOTSI 95 S/S XCELLENCE BVM5,5,Ess.,Mécanique,120 (wltp),24 000 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 MPI 80 REFERENCE,5,Ess.,Mécanique,122 (wltp),16 990 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 MPI 80 REFERENCE BUSINESS,5,Ess.,Mécanique,123 (wltp),17 900 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 MPI 80 S/S BUSINESS BVM5,5,Ess.,Mécanique,120 (wltp),21 355 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 MPI 80 S/S COPA BVM5,5,Ess.,Mécanique,120 (wltp),21 760 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 MPI 80 S/S STYLE,5,Ess.,Mécanique,121 (wltp),19 090 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 MPI 80 S/S STYLE BUSINESS,5,Ess.,Mécanique,121 (wltp),20 465 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 MPI 80 S/S URBAN,5,Ess.,Mécanique,121 (wltp),20 110 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.0 MPI 80 S/S URBAN BVM5,5,Ess.,Mécanique,120 (wltp),21 795 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.5 TSI 150 ACT FR DSG7,5,Ess.,Automatique,139 (wltp),26 960 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.5 TSI 150 ACT FR XCLUSIVE DSG7,5,Ess.,Automatique,141 (wltp),29 705 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.5 TSI 150 S/S ACT FR DSG7,5,Ess.,Automatique,138 (wltp),29 450 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2022,Seat Ibiza,V (2) 1.5 TSI 150 S/S ACT FR XCLUSIVE DSG7,5,Ess.,Automatique,138 (wltp),33 035 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2022/,SEAT,IBIZA,2022,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 ECOTSI 110 FR,5,Ess.,Mécanique,123 (wltp),24 160 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 ECOTSI 110 FR DSG7,5,Ess.,Automatique,132 (wltp),25 560 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 ECOTSI 110 FR XCLUSIVE,5,Ess.,Mécanique,125 (wltp),26 905 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 ECOTSI 110 FR XCLUSIVE DSG7,5,Ess.,Automatique,134 (wltp),28 305 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 ECOTSI 110 STYLE,5,Ess.,Mécanique,116 (wltp),20 090 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 ECOTSI 110 STYLE DSG7,5,Ess.,Automatique,126 (wltp),21 490 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 ECOTSI 110 XCELLENCE,5,Ess.,Mécanique,116 (wltp),22 210 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 ECOTSI 110 XCELLENCE DSG7,5,Ess.,Automatique,126 (wltp),23 610 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 ECOTSI 95 S/S STYLE,5,Ess.,Mécanique,118 (wltp),19 730 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 ECOTSI 95 S/S STYLE BUSINESS,5,Ess.,Mécanique,119 (wltp),21 105 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 ECOTSI 95 S/S URBAN,5,Ess.,Mécanique,118 (wltp),20 750 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 ECOTSI 95 S/S XCELLENCE,5,Ess.,Mécanique,118 (wltp),21 850 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 MPI 80 REFERENCE,5,Ess.,Mécanique,122 (wltp),16 990 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 MPI 80 REFERENCE BUSINESS,5,Ess.,Mécanique,123 (wltp),17 900 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 MPI 80 S/S STYLE,5,Ess.,Mécanique,121 (wltp),19 090 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 MPI 80 S/S STYLE BUSINESS,5,Ess.,Mécanique,121 (wltp),20 465 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.0 MPI 80 S/S URBAN,5,Ess.,Mécanique,121 (wltp),20 110 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.5 TSI 150 ACT FR DSG7,5,Ess.,Automatique,139 (wltp),26 960 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V (2) 1.5 TSI 150 ACT FR XCLUSIVE DSG7,5,Ess.,Automatique,141 (wltp),29 705 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V 1.0 TSI 110 FR,5,Ess.,Mécanique,124 (wltp),23 115 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V 1.0 TSI 110 FR DSG7,5,Ess.,Automatique,134 (wltp),24 515 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V 1.0 TSI 110 FR XCLUSIVE,5,Ess.,Mécanique,125 (wltp),25 815 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V 1.0 TSI 110 FR XCLUSIVE DSG7,5,Ess.,Automatique,135 (wltp),27 215 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V 1.0 TSI 110 STYLE,5,Ess.,Mécanique,117 (wltp),19 415 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V 1.0 TSI 110 STYLE DSG7,5,Ess.,Automatique,127 (wltp),20 815 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V 1.0 TSI 110 XCELLENCE,5,Ess.,Mécanique,117 (wltp),21 415 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V 1.0 TSI 110 XCELLENCE DSG7,5,Ess.,Automatique,128 (wltp),22 815 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V 1.0 TSI 95 STYLE,5,Ess.,Mécanique,124 (wltp),19 065 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V 1.0 TSI 95 STYLE BUSINESS,5,Ess.,Mécanique,124 (wltp),20 415 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V 1.0 TSI 95 URBAN,5,Ess.,Mécanique,124 (wltp),20 065 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2021,Seat Ibiza,V 1.0 TSI 95 XCELLENCE,5,Ess.,Mécanique,124 (wltp),20 815 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2021/,SEAT,IBIZA,2021,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V (2) 1.0 MPI 80 REFERENCE,5,Ess.,Mécanique,122 (wltp),16 990 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V (2) 1.0 MPI 80 REFERENCE BUSINESS,5,Ess.,Mécanique,123 (wltp),17 900 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V (2) 1.5 TSI 150 ACT FR DSG7,5,Ess.,Automatique,139 (wltp),26 960 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V (2) 1.5 TSI 150 ACT FR XCLUSIVE DSG7,5,Ess.,Automatique,141 (wltp),29 705 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 ECOTSI 115 FR,5,Ess.,Mécanique,130 (wltp),21 890 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 ECOTSI 115 FR DSG7,5,Ess.,Automatique,140 (wltp),23 290 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 ECOTSI 115 FR SPORT LINE,5,Ess.,Mécanique,131 (wltp),25 215 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 ECOTSI 115 STYLE,5,Ess.,Mécanique,122 (wltp),18 690 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 ECOTSI 115 STYLE DSG7,5,Ess.,Automatique,133 (wltp),20 090 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 ECOTSI 115 XCELLENCE,5,Ess.,Mécanique,122 (wltp),20 090 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 ECOTSI 115 XCELLENCE DSG7,5,Ess.,Automatique,133 (wltp),21 490 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 ECOTSI 95 STYLE,5,Ess.,Mécanique,124 (wltp),17 990 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 ECOTSI 95 STYLE BUSINESS,5,Ess.,Mécanique,124 (wltp),19 165 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 ECOTSI 95 URBAN,5,Ess.,Mécanique,124 (wltp),18 685 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 ECOTSI 95 XCELLENCE,5,Ess.,Mécanique,124 (wltp),19 390 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 MPI 80 STYLE,5,Ess.,Mécanique,122 (wltp),16 990 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 MPI 80 STYLE BUSINESS,5,Ess.,Mécanique,123 (wltp),18 165 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 MPI 80 URBAN,5,Ess.,Mécanique,123 (wltp),17 685 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 110 FR,5,Ess.,Mécanique,124 (wltp),23 115 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 110 FR DSG7,5,Ess.,Automatique,134 (wltp),24 515 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 110 FR XCLUSIVE,5,Ess.,Mécanique,125 (wltp),25 815 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 110 FR XCLUSIVE DSG7,5,Ess.,Automatique,135 (wltp),27 215 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 110 STYLE,5,Ess.,Mécanique,117 (wltp),19 415 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 110 STYLE DSG7,5,Ess.,Automatique,127 (wltp),20 815 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 110 XCELLENCE,5,Ess.,Mécanique,117 (wltp),21 415 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 110 XCELLENCE DSG7,5,Ess.,Automatique,128 (wltp),22 815 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 115 FR,5,Ess.,Mécanique,130 (wltp),22 490 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 115 FR DSG7,5,Ess.,Automatique,140 (wltp),23 890 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 115 FR SPORT LINE,5,Ess.,Mécanique,131 (wltp),25 215 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 115 FR XCLUSIVE,5,Ess.,Mécanique,104 (nedc),25 170 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 115 FR XCLUSIVE DSG7,5,Ess.,Automatique,105 (nedc),26 570 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 115 STYLE,5,Ess.,Mécanique,122 (wltp),19 120 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 115 STYLE DSG7,5,Ess.,Automatique,133 (wltp),20 520 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 115 XCELLENCE,5,Ess.,Mécanique,122 (wltp),20 590 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 115 XCELLENCE DSG7,5,Ess.,Automatique,137 (wltp),21 990 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 95 STYLE,5,Ess.,Mécanique,124 (wltp),19 065 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
Seat Ibiza,2020,Seat Ibiza,V 1.0 TSI 95 STYLE BUSINESS,5,Ess.,Mécanique,124 (wltp),20 415 €,https://www.caradisiac.com/fiches-techniques/modele--seat-ibiza-5/2020/,SEAT,IBIZA,2020,Very Exact match,Partial match,Very Exact match
