source_model,source_year,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_year
Renault Captur,2021,II 1.3 TCE 130 FAP INTENS,5,Ess.,Mécanique,147 (wltp),25 750 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 130 FAP ZEN,5,Ess.,Mécanique,142 (wltp),23 250 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 21 RS LINE,5,Ess.,Mécanique,130 (wltp),29 200 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 BUSINESS,5,Ess.,Mécanique,130 (wltp),24 200 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 BUSINESS EDC,5,Ess.,Automatique,135 (wltp),26 150 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 BUSINESS EDC MY21,5,Ess.,Automatique,135 (wltp),26 950 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 BUSINESS MY21,5,Ess.,Mécanique,130 (wltp),25 000 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 FAP BUSINESS EDC,5,Ess.,Automatique,135 (wltp),25 650 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 FAP INITIALE PARIS EDC,5,Ess.,Automatique,135 (wltp),31 050 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 FAP INTENS EDC,5,Ess.,Automatique,135 (wltp),27 550 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 FAP RS LINE,5,Ess.,Mécanique,134 (wltp),29 000 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 FAP RS LINE EDC,5,Ess.,Automatique,138 (wltp),30 950 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 FAP ZEN EDC,5,Ess.,Automatique,135 (wltp),25 050 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 INITIALE PARIS EDC,5,Ess.,Automatique,135 (wltp),31 550 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 INITIALE PARIS EDC MY21,5,Ess.,Automatique,135 (wltp),32 550 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 INTENS,5,Ess.,Mécanique,130 (wltp),26 200 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 INTENS EDC,5,Ess.,Automatique,135 (wltp),28 150 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 INTENS EDC MY21,5,Ess.,Automatique,135 (wltp),28 950 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 INTENS MY21,5,Ess.,Mécanique,130 (wltp),27 000 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 ZEN,5,Ess.,Mécanique,130 (wltp),23 600 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 ZEN EDC,5,Ess.,Automatique,135 (wltp),25 550 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 ZEN EDC MY21,5,Ess.,Automatique,135 (wltp),26 350 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 140 ZEN MY21,5,Ess.,Mécanique,130 (wltp),24 400 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
Renault Captur,2021,II 1.3 TCE 160 21 INITIALE PARIS EDC,5,Ess.,Automatique,132 (wltp),33 200 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2021/,RENAULT,CAPTUR,2021,Very Exact match,Partial match,Very Exact match
