source_model,source_year,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_year
Smart fortwo,2019,III ELECTRIQUE 60KW EQ PRIME TWINAMIC 17.6 KWH,3,Elec.,Automatique,NC,27 600 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III ELECTRIQUE 60KW EQ PRIME TWINAMIC BVA6 17.6 KWH,3,Elec.,Automatique,NC,28 800 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III ELECTRIQUE 60KW EQ PURE 17.6 KWH,3,Elec.,Automatique,0,23 250 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III ELECTRIQUE 60KW EQ PURE BVA6 17.6 KWH,3,Elec.,Automatique,0,24 450 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III ELECTRIQUE 60KW EQ PURE TWINAMIC 17.6 KWH,3,Elec.,Automatique,NC,24 150 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III ELECTRIQUE 60KW EQ PURE TWINAMIC BVA6 17.6 KWH,3,Elec.,Automatique,NC,25 350 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III (2) CABRIO ELECTRIQUE 60KW EQ PASSION 17.6 KWH,2,Elec.,Automatique,0,29 800 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III (2) CABRIO ELECTRIQUE 60KW EQ PRIME 17.6 KWH,2,Elec.,Automatique,0,31 600 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 BRABUS STYLE,2,Ess.,Mécanique,122 (nedc),21 750 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 BRABUS STYLE BVA6,2,Ess.,Automatique,122 (nedc),22 950 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 BUSINESS+,2,Ess.,Mécanique,122 (nedc),19 200 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 BUSINESS+ BVA6,2,Ess.,Automatique,122 (nedc),20 400 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 PASSION,2,Ess.,Mécanique,122 (nedc),17 850 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 PASSION BVA6,2,Ess.,Automatique,122 (nedc),19 050 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 PASSION TWINAMIC,2,Ess.,Automatique,122 (nedc),18 750 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 PASSION TWINAMIC BVA6,2,Ess.,Automatique,122 (nedc),19 950 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 PERFECT,2,Ess.,Mécanique,122 (nedc),17 975 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 PERFECT BVA6,2,Ess.,Automatique,122 (nedc),19 175 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 PRIME,2,Ess.,Mécanique,122 (nedc),20 000 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 PRIME BVA6,2,Ess.,Automatique,122 (nedc),21 200 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 PRIME TWINAMIC,2,Ess.,Automatique,99 (nedc),20 700 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 PRIME TWINAMIC BVA6,2,Ess.,Automatique,99 (nedc),21 900 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 URBANSHADOW EDITION,2,Ess.,Mécanique,122 (nedc),17 850 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 0.9 URBANSHADOW EDITION BVA6,2,Ess.,Automatique,122 (nedc),19 050 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 1.0 BRABUS STYLE,2,Ess.,Mécanique,114 (nedc),20 665 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 1.0 BRABUS STYLE BVA6,2,Ess.,Automatique,114 (nedc),21 865 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 1.0 BUSINESS+,2,Ess.,Mécanique,114 (nedc),18 115 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
